ENSG00000238260.1	83	158	143	53	167	79	139	67	56	77	73	102	42	55	73	84
ENSG00000158109.14	4200	4000	3543	1484	6449	3463	4985	3056	2215	2457	2474	2654	2454	1989	3795	3697
ENSG00000116213.15	1310	1565	1603	890	2964	1624	1510	1215	841	671	1351	1350	1313	1059	1520	1862
ENSG00000078900.14	7	12	9	28	30	16	0	8	1	46	31	9	0	5	12	13
ENSG00000227589.1	0	6	2	0	2	4	0	0	2	13	0	3	0	1	3	3
ENSG00000235131.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227372.10	688	790	644	459	1567	781	663	529	412	297	676	861	601	683	765	881
ENSG00000276189.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162592.8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000235169.7	246	217	226	327	194	205	216	55	606	192	179	709	578	103	95	217
ENSG00000130764.9	1543	2243	1805	1111	3473	1954	1892	1483	1116	937	1250	1845	1401	1547	1941	2071
ENSG00000266075.2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
ENSG00000272153.1	4	0	0	0	7	1	0	2	1	0	3	4	0	3	2	6
ENSG00000116198.12	698	676	503	518	1650	809	701	784	427	362	568	566	391	562	749	873
ENSG00000169598.15	308	542	258	344	1105	432	338	298	176	111	357	397	347	331	317	556
ENSG00000198912.10	726	982	669	699	2080	1063	798	831	414	314	672	919	626	600	817	934
ENSG00000236423.5	50	32	12	7	49	36	30	25	11	14	36	21	20	12	32	22
ENSG00000233304.6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226374.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229280.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235054.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227169.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232596.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196581.10	0	32	7	39	58	35	34	1	7	17	16	33	4	119	47	72
ENSG00000277731.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231510.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000260972.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264341.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236948.1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2
ENSG00000216045.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264101.1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000131697.17	313	388	282	219	932	494	365	388	229	145	345	368	304	307	476	662
ENSG00000266687.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069424.14	10000	12046	9297	7617	29511	12460	15184	15071	9692	9657	8595	11545	8169	12974	22843	18389
ENSG00000116254.17	21	35	0	0	13	13	0	1	7	4	8	13	11	8	15	21
ENSG00000116251.9	3607	5097	5589	2555	6799	3932	3824	4630	2131	1931	2041	10909	5096	3211	3203	3211
ENSG00000226944.1	0	0	0	0	6	1	22	0	2	0	0	5	0	0	8	3
ENSG00000158286.12	26	73	49	42	212	109	7	108	19	8	76	177	73	30	86	137
ENSG00000116237.15	893	1080	1035	612	2299	1035	1056	1174	577	350	830	920	662	753	1101	1000
ENSG00000225077.2	5	0	0	5	12	3	0	1	3	0	4	3	8	0	1	4
ENSG00000173673.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158292.6	59	72	160	68	270	188	269	244	169	58	88	117	122	51	170	143
ENSG00000097021.19	324	495	323	308	620	257	652	359	260	280	372	390	339	247	393	383
ENSG00000271746.1	17	0	0	0	0	2	0	4	2	0	3	4	8	3	5	4
ENSG00000069812.11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187017.14	160	158	117	243	228	95	249	43	524	276	174	394	388	264	247	440
ENSG00000265392.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231868.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215788.9	2654	4719	4531	1558	5248	2939	3312	3244	2521	2248	2071	6686	5534	3638	3964	3977
ENSG00000171680.20	53	133	123	45	341	142	151	172	153	68	62	146	156	156	246	244
ENSG00000162408.10	703	1098	938	490	1680	860	697	626	493	451	466	746	618	715	1020	863
ENSG00000253022.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229519.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173662.19	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000204859.11	1996	2594	2416	1155	4107	2216	3220	2395	1565	2476	2447	2601	2769	1698	2769	2467
ENSG00000162413.16	5680	5185	3423	1939	10328	4870	4817	2872	2846	1848	5452	2417	2257	3429	5502	6764
ENSG00000116273.5	502	519	403	253	1124	582	460	339	217	115	305	362	236	476	539	538
ENSG00000041988.15	735	1117	1085	510	1409	733	1144	920	462	701	751	965	1052	618	789	815
ENSG00000007923.15	1323	1572	965	940	2996	1409	1759	1665	1031	911	1137	1835	1453	1115	1920	1746
